source,user_id,episodes,events
community_alignment,61575184464216,26,132
community_alignment,61575184523495,29,158
community_alignment,61575184700780,32,174
community_alignment,61575184850763,40,204
community_alignment,61575184880681,29,160
community_alignment,61575184883496,4,10
community_alignment,61575185048045,24,132
community_alignment,61575185215540,32,144
community_alignment,61575185270726,26,144
community_alignment,61575185444017,29,158
community_alignment,61575185665511,5,24
community_alignment,61575186265522,54,290
community_alignment,61575186644114,31,176
community_alignment,61575186938061,20,108
community_alignment,61575187214281,25,132
community_alignment,61575187585374,1,4
community_alignment,61575187598053,26,136
community_alignment,61575188275516,26,142
community_alignment,61575188455354,30,164
community_alignment,61575189127860,8,36
community_alignment,61575189595265,4,16
community_alignment,61575189890579,29,158
community_alignment,61575190033990,10,38
community_alignment,61575191120363,22,118
community_alignment,61575191317891,27,146
community_alignment,61575191407772,27,132
community_alignment,61575191533648,38,188
community_alignment,61575191803877,6,28
community_alignment,61575191863415,29,156
community_alignment,61575191993854,21,112
community_alignment,61575192013645,25,144
community_alignment,61575192170378,29,144
community_alignment,61575192313600,16,72
community_alignment,61575192343398,9,40
community_alignment,61575192533877,27,138
community_alignment,61575192817795,25,132
community_alignment,61575193033802,11,56
community_alignment,61575193043903,4,18
community_alignment,61575193177628,12,62
community_alignment,61575193327886,22,118
community_alignment,61575193753567,22,44
community_alignment,61575194273558,28,144
community_alignment,61575194437497,26,150
community_alignment,61575194453909,22,110
community_alignment,61575194887656,17,92
community_alignment,61575195620241,37,216
community_alignment,61575195653637,25,136
community_alignment,61575195673690,34,172
community_alignment,61575195823790,25,132
community_alignment,61575196063640,6,12
community_alignment,61575196266354,26,138
community_alignment,61575196430025,30,160
community_alignment,61575196823636,25,136
community_alignment,61575197063677,24,132
community_alignment,61575197214892,5,18
community_alignment,61575197443570,8,36
community_alignment,61575197780172,14,82
community_alignment,61575197783629,25,128
community_alignment,61575198172815,31,170
community_alignment,61575198313376,11,36
community_alignment,61575198368711,25,50
community_alignment,61575198623528,24,110
community_alignment,61575199633160,38,208
community_alignment,61575200332740,44,234
community_alignment,61575200353453,24,128
community_alignment,61575200393456,22,124
community_alignment,61575200677396,15,84
community_alignment,61575200737328,28,150
community_alignment,61575200813439,28,154
community_alignment,61575200947430,2,12
community_alignment,61575201373332,31,166
community_alignment,61575201412694,28,158
community_alignment,61575201803459,2,12
community_alignment,61575201823318,13,70
community_alignment,61575202535455,29,148
community_alignment,61575202633062,21,124
community_alignment,61575202747259,29,158
community_alignment,61575203023035,27,142
community_alignment,61575203153375,24,66
community_alignment,61575203154702,29,160
community_alignment,61575203233193,30,174
community_alignment,61575203322869,9,32
community_alignment,61575203363269,22,122
community_alignment,61575203873244,9,50
community_alignment,61575204173147,23,122
community_alignment,61575204503352,31,172
community_alignment,61575205147180,45,250
community_alignment,61575205357133,50,252
community_alignment,61575205573015,21,94
community_alignment,61575205733090,29,156
community_alignment,61575205783063,28,156
community_alignment,61575206172740,25,136
community_alignment,61575206263031,6,36
community_alignment,61575206423273,27,152
community_alignment,61575206593229,24,126
community_alignment,61575206663158,20,96
community_alignment,61575206886818,25,128
community_alignment,61575206982936,2,4
community_alignment,61575207102945,2,4
community_alignment,61575207112351,28,154
community_alignment,61575207162938,21,114
community_alignment,61575207187220,25,132
community_alignment,61575207216928,26,144
community_alignment,61575207594362,28,148
community_alignment,61575207653082,25,136
community_alignment,61575207732884,28,150
community_alignment,61575207773071,42,232
community_alignment,61575208087101,143,772
community_alignment,61575208237020,22,124
community_alignment,61575208314427,10,54
community_alignment,61575208464247,30,168
community_alignment,61575208582970,8,32
community_alignment,61575208852298,26,150
community_alignment,61575208957114,3,6
community_alignment,61575208972156,17,84
community_alignment,61575209202677,12,62
community_alignment,61575209213090,18,98
community_alignment,61575209322828,2,4
community_alignment,61575209617003,3,24
community_alignment,61575209724467,23,128
community_alignment,61575210112934,12,70
community_alignment,61575210202963,1,2
community_alignment,61575210563029,27,136
community_alignment,61575210912858,29,160
community_alignment,61575211162353,4,24
community_alignment,61575211332811,28,156
community_alignment,61575212768289,28,148
community_alignment,61575213172800,50,202
community_alignment,61575213426598,6,40
community_alignment,61575213636737,26,136
community_alignment,61575213712850,28,152
community_alignment,61575213712851,31,170
community_alignment,61575213786638,26,144
community_alignment,61575213802912,24,118
community_alignment,61575214122495,20,108
community_alignment,61575214162123,48,266
community_alignment,61575214282867,24,128
community_alignment,61575214542218,36,190
community_alignment,61575214852696,26,136
community_alignment,61575215511942,31,172
community_alignment,61575215662750,27,150
community_alignment,61575215922342,27,146
community_alignment,61575216833978,6,26
community_alignment,61575217192659,36,192
community_alignment,61575217242530,20,96
community_alignment,61575217992331,1,8
community_alignment,61575218136536,7,38
community_alignment,61575218271749,1,8
community_alignment,61575218512614,26,134
community_alignment,61575218982200,28,154
community_alignment,61575219052523,1,8
community_alignment,61575219937983,11,68
community_alignment,61575220341921,2,4
community_alignment,61575220452128,73,260
community_alignment,61575220522447,8,44
community_alignment,61575220572212,25,136
community_alignment,61575220672434,46,230
community_alignment,61575220722146,28,154
community_alignment,61575220913669,57,282
community_alignment,61575221052035,26,132
community_alignment,61575221212539,3,6
community_alignment,61575221286306,28,152
community_alignment,61575221512411,21,102
community_alignment,61575221826234,28,152
community_alignment,61575222441560,24,132
community_alignment,61575222742411,27,138
community_alignment,61575223032287,32,164
community_alignment,61575223042460,3,18
community_alignment,61575223102368,28,152
community_alignment,61575223692078,15,84
community_alignment,61575223732196,27,150
community_alignment,61575224033569,10,54
community_alignment,61575224243685,22,104
community_alignment,61575224706492,13,62
community_alignment,61575224736246,26,138
community_alignment,61575224752277,29,156
community_alignment,61575224796183,28,156
community_alignment,61575224901312,29,156
community_alignment,61575225052159,50,258
community_alignment,61575225591449,4,8
community_alignment,61575225621439,32,182
community_alignment,61575225952116,28,144
community_alignment,61575226252249,30,166
community_alignment,61575226372155,25,144
community_alignment,61575226432039,27,148
community_alignment,61575226491299,26,136
community_alignment,61575227003442,27,146
community_alignment,61575227382038,29,158
community_alignment,61575227471920,30,188
community_alignment,61575227644589,24,132
community_alignment,61575227652155,27,138
community_alignment,61575227901999,9,36
community_alignment,61575229057307,30,160
community_alignment,61575229511719,25,126
community_alignment,61575229541515,19,94
community_alignment,61575229631870,18,96
community_alignment,61575229661702,28,152
community_alignment,61575229721815,23,130
community_alignment,61575230391948,28,150
community_alignment,61575230511981,37,210
community_alignment,61575230951648,21,126
community_alignment,61575232161982,16,64
community_alignment,61575232553026,32,172
community_alignment,61575232601470,23,134
community_alignment,61575232685670,1,4
community_alignment,61575233361080,27,148
community_alignment,61575233451054,22,110
community_alignment,61575233451831,28,150
community_alignment,61575233571086,24,134
community_alignment,61575234201748,28,148
community_alignment,61575234731508,4,16
community_alignment,61575234951758,7,38
community_alignment,61575235041706,41,82
community_alignment,61575235145623,26,138
community_alignment,61575235457745,18,84
community_alignment,61575236285568,44,96
community_alignment,61575236351657,27,146
community_alignment,61575236435207,23,130
community_alignment,61575236645717,21,106
community_alignment,61575237281286,28,160
community_alignment,61575237291575,27,108
community_alignment,61575237995537,11,50
community_alignment,61575238011610,1,8
community_alignment,61575238131572,14,76
community_alignment,61575238222911,1,6
community_alignment,61575238462755,27,148
community_alignment,61575239195372,7,32
community_alignment,61575239345239,88,466
community_alignment,61575239957578,6,38
community_alignment,61575240185294,8,56
community_alignment,61575240371188,4,16
community_alignment,61575240461266,26,140
community_alignment,61575240712764,30,158
community_alignment,61575241672508,27,144
community_alignment,61575241691039,1,8
community_alignment,61575242331382,19,100
community_alignment,61575242890282,32,176
community_alignment,61575243183575,28,150
community_alignment,61575243311101,27,134
community_alignment,61575243441350,25,134
community_alignment,61575243455099,44,244
community_alignment,61575243677655,23,134
community_alignment,61575244115181,34,174
community_alignment,61575244145099,7,36
community_alignment,61575244820416,29,158
community_alignment,61575245182508,36,200
community_alignment,61575245195091,22,116
community_alignment,61575245207410,3,18
community_alignment,61575245285321,21,114
community_alignment,61575245441106,28,160
community_alignment,61575245571245,24,120
community_alignment,61575246022295,24,140
community_alignment,61575246141097,3,12
community_alignment,61575246635176,28,152
community_alignment,61575247115078,15,66
community_alignment,61575247240959,29,158
community_alignment,61575247551051,25,136
community_alignment,61575247900849,28,158
community_alignment,61575248000254,25,138
community_alignment,61575248710745,26,140
community_alignment,61575248751082,10,40
community_alignment,61575248771116,28,148
community_alignment,61575248801181,2,4
community_alignment,61575249017115,20,108
community_alignment,61575249167330,1,2
community_alignment,61575249411018,29,150
community_alignment,61575249640975,33,172
community_alignment,61575249940957,26,142
community_alignment,61575249940987,1,4
community_alignment,61575250010970,57,314
community_alignment,61575250086546,27,138
community_alignment,61575250157025,33,160
community_alignment,61575250222252,27,148
community_alignment,61575250540402,1,4
community_alignment,61575250990671,27,152
community_alignment,61575251410667,20,100
community_alignment,61575251482144,27,152
community_alignment,61575251554800,26,140
community_alignment,61575251690862,3,12
community_alignment,61575251884570,30,164
community_alignment,61575251950915,27,146
community_alignment,61575252340775,26,138
community_alignment,61575252370580,11,52
community_alignment,61575252650029,26,140
community_alignment,61575253341968,24,136
community_alignment,61575253840617,41,252
community_alignment,61575254242039,23,128
community_alignment,61575254572008,29,158
community_alignment,61575254650741,23,114
community_alignment,61575254950513,41,208
community_alignment,61575255040324,28,154
community_alignment,61575255680659,25,132
community_alignment,61575256546492,24,134
community_alignment,61575256610549,26,144
community_alignment,61575256696629,32,164
community_alignment,61575256804626,29,158
community_alignment,61575257361849,14,68
community_alignment,61575257481813,23,106
community_alignment,61575257675809,23,124
community_alignment,61575257686699,2,4
community_alignment,61575257740412,20,96
community_alignment,61575258094300,24,124
community_alignment,61575258484381,5,20
community_alignment,61575258724354,17,84
community_alignment,61575258935897,29,154
community_alignment,61575259270245,28,148
community_alignment,61575259594442,2,16
community_alignment,61575259760425,70,380
community_alignment,61575260350384,27,144
community_alignment,61575260650253,39,216
community_alignment,61575260781729,25,134
community_alignment,61575260930330,27,148
community_alignment,61575261580163,2,16
community_alignment,61575262040357,18,90
community_alignment,61575262144291,27,156
community_alignment,61575262461413,35,160
community_alignment,61575262720315,27,148
community_alignment,61575262786641,6,42
community_alignment,61575262870032,44,208
community_alignment,61575262880279,31,64
community_alignment,61575262936745,15,30
community_alignment,61575263014083,13,52
community_alignment,61575263074351,23,120
community_alignment,61575263206752,21,112
community_alignment,61575263480275,28,148
community_alignment,61575263799927,24,130
community_alignment,61575263859746,1,6
community_alignment,61575264034178,36,194
community_alignment,61575264110196,10,42
community_alignment,61575264280119,28,146
community_alignment,61575264680237,22,124
community_alignment,61575264860231,31,164
community_alignment,61575265353888,25,138
community_alignment,61575265701333,25,136
community_alignment,61575265851383,27,154
community_alignment,61575266409821,16,72
community_alignment,61575266811505,29,158
community_alignment,61575267050019,31,158
community_alignment,61575267394192,25,140
community_alignment,61575267489949,31,166
community_alignment,61575267620030,24,130
community_alignment,61575268509952,21,114
community_alignment,61575269031229,30,160
community_alignment,61575269529694,1,4
community_alignment,61575269721277,15,86
community_alignment,61575270033631,6,48
community_alignment,61575270286053,29,160
community_alignment,61575270286056,4,14
community_alignment,61575270639527,34,104
community_alignment,61575270759607,22,118
community_alignment,61575271084032,6,36
community_alignment,61575271516188,11,66
community_alignment,61575271539970,26,162
community_alignment,61575272109398,3,6
community_alignment,61575274269379,36,192
community_alignment,61575274479231,31,168
community_alignment,61575274509620,22,66
community_alignment,61575274875915,3,14
community_alignment,61575274899327,19,94
community_alignment,61575275282247,30,164
community_alignment,61575275643651,21,100
community_alignment,61575275709369,1,6
community_alignment,61575276286309,18,98
community_alignment,61575276333496,8,46
community_alignment,61575276699223,30,160
community_alignment,61575276789549,28,152
community_alignment,61575277119536,10,40
community_alignment,61575277190886,27,144
community_alignment,61575277305874,24,130
community_alignment,61575277599444,4,18
community_alignment,61575278175509,16,86
community_alignment,61575278199162,6,26
community_alignment,61575278643409,13,70
community_alignment,61575278649258,3,10
community_alignment,61575278750789,6,36
community_alignment,61575280113437,48,232
community_alignment,61575280143316,25,122
community_alignment,61575280539096,11,42
community_alignment,61575281043341,15,76
community_alignment,61575281169106,29,86
community_alignment,61575281349169,1,6
community_alignment,61575281379106,23,124
community_alignment,61575281379125,28,116
community_alignment,61575282129145,16,80
community_alignment,61575282129146,3,12
community_alignment,61575282939129,1,4
community_alignment,61575283059200,27,54
community_alignment,61575283425918,1,2
community_alignment,61575283718902,26,146
community_alignment,61575284018966,13,56
community_alignment,61575284104535,26,140
community_alignment,61575284943120,3,16
community_alignment,61575285903180,30,158
community_alignment,61575285909107,28,156
community_alignment,61575288458576,27,148
community_alignment,61575288482739,27,148
community_alignment,61575288632779,27,146
community_alignment,61575289269088,30,60
community_alignment,61575289802878,25,140
community_alignment,61575289868659,27,140
community_alignment,61575289892654,6,34
community_alignment,61575289928805,25,144
community_alignment,61575290060142,12,48
community_alignment,61575290768892,19,38
community_alignment,61575291278519,2,6
community_alignment,61575291848717,20,128
community_alignment,61575292040096,8,30
community_alignment,61575292058797,24,132
community_alignment,61575292208468,18,92
community_alignment,61575292508392,5,24
community_alignment,61575292864003,31,170
community_alignment,61575293048793,25,68
community_alignment,61575293438641,19,92
community_alignment,61575293504986,18,68
community_alignment,61575293558861,15,76
community_alignment,61575293612857,30,154
community_alignment,61575293614198,85,518
community_alignment,61575294698428,24,136
community_alignment,61575296828314,27,154
community_alignment,61575297002302,1,4
community_alignment,61575297938775,26,140
community_alignment,61575299168368,9,40
community_alignment,61575299348163,26,138
community_alignment,61575301268192,29,160
community_alignment,61575301322254,4,24
community_alignment,61575302048069,19,102
community_alignment,61575302234656,30,174
community_alignment,61575302492181,29,164
community_alignment,61575302504611,39,218
community_alignment,61575303902251,26,144
community_alignment,61575304682136,27,142
community_alignment,61575304844283,44,214
community_alignment,61575304904461,19,98
community_alignment,61575305287673,19,102
community_alignment,61575305648078,26,128
community_alignment,61575306397643,26,128
community_alignment,61575306397650,8,34
community_alignment,61575306427918,31,172
community_alignment,61575306824315,3,6
community_alignment,61575307141915,14,28
community_alignment,61575307694452,27,140
community_alignment,61575308401890,30,160
community_alignment,61575308731871,1,4
community_alignment,61575308947711,23,70
community_alignment,61575309277787,24,150
community_alignment,61575309757898,18,84
community_alignment,61575309787861,15,66
community_alignment,61575310034038,23,138
community_alignment,61575311377502,26,136
community_alignment,61575311491588,26,140
community_alignment,61575312817624,9,54
community_alignment,61575313410082,29,164
community_alignment,61575313441528,28,154
community_alignment,61575314377578,27,142
community_alignment,61575314767501,1,6
community_alignment,61575314851612,26,138
community_alignment,61575315517473,14,76
community_alignment,61575315757634,29,160
community_alignment,61575316321515,1,4
community_alignment,61575317113475,35,166
community_alignment,61575318511359,30,166
community_alignment,61575318607485,30,160
community_alignment,61575318811347,27,136
community_alignment,61575319057259,16,64
community_alignment,61575320377109,18,98
community_alignment,61575320767058,2,12
community_alignment,61575320856906,28,150
community_alignment,61575320971187,4,20
community_alignment,61575322057042,24,116
community_alignment,61575322081045,5,36
community_alignment,61575322866986,36,140
community_alignment,61575323113578,24,132
community_alignment,61575323221107,8,44
community_alignment,61575323256914,20,120
community_alignment,61575323976887,44,88
community_alignment,61575324090992,18,94
community_alignment,61575324156825,8,44
community_alignment,61575324216831,25,138
community_alignment,61575324330999,27,146
community_alignment,61575324666873,16,76
community_alignment,61575324990974,20,64
community_alignment,61575326197106,23,138
community_alignment,61575326293375,8,32
community_alignment,61575326402538,29,158
community_alignment,61575326407158,28,134
community_alignment,61575326856811,22,116
community_alignment,61575327006862,26,146
community_alignment,61575327722596,27,144
community_alignment,61575328033604,7,32
community_alignment,61575328303165,10,44
community_alignment,61575329252391,25,134
community_alignment,61575329580712,3,16
community_alignment,61575331140964,18,98
community_alignment,61575331806749,22,116
community_alignment,61575331980945,23,126
community_alignment,61575332580750,27,146
community_alignment,61575332676594,8,42
community_alignment,61575332760625,1,2
community_alignment,61575336973098,27,148
community_alignment,61575337067734,5,10
community_alignment,61575337260599,7,44
community_alignment,61575337302838,18,102
community_alignment,61575338016283,6,30
community_alignment,61575338076453,33,66
community_alignment,61575338256874,8,46
community_alignment,61575338256889,13,30
community_alignment,61575338790653,51,256
community_alignment,61575340116503,41,210
community_alignment,61575341406350,29,166
community_alignment,61575341466231,24,134
community_alignment,61575341550292,25,134
community_alignment,61575341616290,31,170
community_alignment,61575341850245,9,60
community_alignment,61575341976096,28,158
community_alignment,61575342510431,21,108
community_alignment,61575342510446,32,178
community_alignment,61575342966469,6,24
community_alignment,61575344447618,2,14
community_alignment,61575346320362,24,114
community_alignment,61575347826373,22,118
community_alignment,61575350435971,8,16
community_alignment,61575350580359,44,216
community_alignment,61575350837380,5,30
community_alignment,61575351270255,6,26
community_alignment,61575351276108,2,6
community_alignment,61575352950188,23,134
community_alignment,61575353172276,4,8
community_alignment,61575354690114,29,152
community_alignment,61575355296120,15,86
community_alignment,61575356045890,47,248
community_alignment,61575356315971,2,8
community_alignment,61575356640134,4,28
community_alignment,61575356807181,4,8
community_alignment,61575359326799,22,132
community_alignment,61575362495753,4,16
community_alignment,61575362555772,21,112
community_alignment,61575362585882,42,144
community_alignment,61575368459933,14,84
community_alignment,61575368807075,6,28
community_alignment,61575368825973,5,20
community_alignment,61575370115649,6,38
community_alignment,61575370332013,23,132
community_alignment,61575370757097,1,2
community_alignment,61575370919761,62,346
community_alignment,61575371015595,23,116
community_alignment,61575371045747,16,78
community_alignment,61575371315638,27,148
community_alignment,61575373079577,15,80
community_alignment,61575373096844,38,262
community_alignment,61575376319681,5,10
community_alignment,61575377656941,4,32
community_alignment,61575380549834,23,126
community_alignment,61575382295615,27,140
community_alignment,61575388175227,1,8
community_alignment,61575391036487,13,44
community_alignment,61575391235416,26,140
community_alignment,61575394229554,23,132
community_alignment,61575397109457,25,138
community_alignment,61575397169754,36,184
community_alignment,61575398536225,2,12
community_alignment,61575403025562,1,2
community_alignment,61575406109433,10,68
community_alignment,61575412036535,2,16
community_alignment,61575413429528,16,78
community_alignment,61575413429579,20,112
community_alignment,61575413789357,1,8
community_alignment,61575416806073,25,140
community_alignment,61575418091745,50,304
community_alignment,61575420616334,1,8
community_alignment,61575420837697,6,44
community_alignment,61575421301471,22,96
community_alignment,61575422374980,42,222
community_alignment,61575422729180,24,128
community_alignment,61575424137595,29,148
community_alignment,61575424295278,23,118
community_alignment,61575425519121,27,128
community_alignment,61575425639207,28,152
community_alignment,61575427325056,23,120
community_alignment,61575431699297,64,128
community_alignment,61575433245776,24,130
community_alignment,61575434374955,24,128
community_alignment,61575434554956,21,124
community_alignment,61575436324943,27,144
community_alignment,61575437819050,4,28
community_alignment,61575442115008,30,168
community_alignment,61575443764902,40,190
community_alignment,61575448259022,5,10
community_alignment,61575449674736,26,138
community_alignment,61575454259067,27,144
community_alignment,61575455591111,18,104
community_alignment,61575455669010,4,8
community_alignment,61575455824883,8,64
community_alignment,61575457030949,25,138
community_alignment,61575458614770,30,164
community_alignment,61575459945486,166,908
community_alignment,61575460005891,23,132
community_alignment,61575460061250,24,134
community_alignment,61575460144896,1,4
community_alignment,61575460306026,1,8
community_alignment,61575461561304,18,36
community_alignment,61575461655829,6,48
community_alignment,61575463174605,29,156
community_alignment,61575463414519,20,98
community_alignment,61575463714708,11,22
community_alignment,61575464608892,26,142
community_alignment,61575467734757,26,146
community_alignment,61575470764521,13,82
community_alignment,61575475324424,29,156
community_alignment,61575479801057,25,140
community_alignment,61575480928585,43,218
community_alignment,61575481156189,1,4
community_alignment,61575482824609,29,82
community_alignment,61575484211181,21,106
community_alignment,61575484228667,10,72
community_alignment,61575484258756,12,60
community_alignment,61575485818749,13,66
community_alignment,61575487245315,9,42
community_alignment,61575487324647,29,156
community_alignment,61575491668497,13,62
community_alignment,61575491764448,23,132
community_alignment,61575492124300,1,6
community_alignment,61575493264466,8,42
community_alignment,61575493414049,29,158
community_alignment,61575493624380,29,58
community_alignment,61575493768326,10,40
community_alignment,61575494098464,32,172
community_alignment,61575494134571,26,160
community_alignment,61575494246952,44,242
community_alignment,61575494398591,22,114
community_alignment,61575494740784,20,114
community_alignment,61575495928545,4,24
community_alignment,61575496054013,5,30
community_alignment,61575496125684,35,70
community_alignment,61575496258385,29,156
community_alignment,61575496414111,27,144
community_alignment,61575496894142,30,158
community_alignment,61575497680533,27,136
community_alignment,61575498604089,5,24
community_alignment,61575498628260,136,892
community_alignment,61575499054322,23,128
community_alignment,61575499452704,15,72
community_alignment,61575499799651,27,152
community_alignment,61575500380726,1,8
community_alignment,61575500475082,8,64
community_alignment,61575500764165,29,82
community_alignment,61575501268009,21,120
community_alignment,61575501784018,27,150
community_alignment,61575502108193,27,148
community_alignment,61575502234010,21,114
community_alignment,61575502300509,25,128
community_alignment,61575502377990,22,116
community_alignment,61575502533779,23,120
community_alignment,61575502743854,20,104
community_alignment,61575503098098,29,154
community_alignment,61575503818164,19,98
community_alignment,61575503980281,47,248
community_alignment,61575504723745,15,30
community_alignment,61575504734904,15,80
community_alignment,61575504867971,7,48
community_alignment,61575505107976,36,180
community_alignment,61575505173866,14,78
community_alignment,61575505803676,21,112
community_alignment,61575506103793,6,30
community_alignment,61575506804548,13,58
community_alignment,61575507285280,4,32
community_alignment,61575507513709,11,22
community_alignment,61575508263839,19,108
community_alignment,61575508270361,23,122
community_alignment,61575509253652,7,32
community_alignment,61575509307728,29,152
community_alignment,61575510183566,19,136
community_alignment,61575511113557,18,82
community_alignment,61575512114823,3,6
community_alignment,61575512133483,26,142
community_alignment,61575512757622,18,96
community_alignment,61575514053357,59,120
community_alignment,61575514113421,28,156
community_alignment,61575514209869,13,70
community_alignment,61575514233503,11,22
community_alignment,61575514394444,1,8
community_alignment,61575514833486,28,152
community_alignment,61575515217619,2,12
community_alignment,61575515733376,13,58
community_alignment,61575516309944,21,108
community_alignment,61575516567465,6,34
community_alignment,61575517023121,2,10
community_alignment,61575517154714,21,114
community_alignment,61575517659677,24,140
community_alignment,61575517923280,1,2
community_alignment,61575518103435,24,136
community_alignment,61575518397332,2,12
community_alignment,61575519009521,13,76
community_alignment,61575519242899,32,156
community_alignment,61575519603508,23,98
community_alignment,61575520813998,8,16
community_alignment,61575521493182,18,36
community_alignment,61575521817077,22,128
community_alignment,61575522387091,10,68
community_alignment,61575522519731,8,56
community_alignment,61575522794525,3,6
community_alignment,61575524139393,6,36
community_alignment,61575524612942,15,78
community_alignment,61575524757110,7,54
community_alignment,61575525387062,8,34
community_alignment,61575525507209,22,118
community_alignment,61575525969186,44,148
community_alignment,61575526077107,5,32
community_alignment,61575527222862,25,148
community_alignment,61575527427067,22,116
community_alignment,61575527462883,17,38
community_alignment,61575527623912,2,16
community_alignment,61575527762976,21,114
community_alignment,61575528403746,34,142
community_alignment,61575528493934,1,2
community_alignment,61575528692861,29,164
community_alignment,61575529022791,36,198
community_alignment,61575530402770,29,158
community_alignment,61575530695320,65,344
community_alignment,61575531062633,27,82
community_alignment,61575531152948,30,168
community_alignment,61575531302736,2,16
community_alignment,61575531302775,12,24
community_alignment,61575532453881,4,22
community_alignment,61575532618099,26,140
community_alignment,61575532832693,29,160
community_alignment,61575533036716,18,94
community_alignment,61575533222749,11,22
community_alignment,61575533426830,17,80
community_alignment,61575533882644,29,150
community_alignment,61575534002323,26,146
community_alignment,61575534343952,3,18
community_alignment,61575534553626,4,14
community_alignment,61575535599312,11,58
community_alignment,61575535652402,26,122
community_alignment,61575536653829,7,26
community_alignment,61575537236413,18,100
community_alignment,61575537512546,19,102
community_alignment,61575537806806,21,122
community_alignment,61575537956540,20,80
community_alignment,61575538982232,23,114
community_alignment,61575539348962,30,176
community_alignment,61575539882427,18,92
community_alignment,61575540703575,8,48
community_alignment,61575540878939,26,136
community_alignment,61575541172249,28,154
community_alignment,61575541183385,2,16
community_alignment,61575541256468,29,160
community_alignment,61575541616400,16,84
community_alignment,61575541922330,14,80
community_alignment,61575542078870,22,124
community_alignment,61575542323407,2,4
community_alignment,61575542936262,21,118
community_alignment,61575543853427,129,692
community_alignment,61575544152962,79,540
community_alignment,61575544862178,29,156
community_alignment,61575545102013,23,130
community_alignment,61575545546366,27,146
community_alignment,61575545911944,26,76
community_alignment,61575546242060,3,20
community_alignment,61575546518562,30,168
community_alignment,61575547112027,1,2
community_alignment,61575547478469,5,34
community_alignment,61575548018214,19,110
community_alignment,61575548396066,24,122
community_alignment,61575548713041,15,76
community_alignment,61575548756054,28,150
community_alignment,61575549266014,7,34
community_alignment,61575549451850,1,2
community_alignment,61575549901920,26,142
community_alignment,61575549973082,3,16
community_alignment,61575550148274,30,160
community_alignment,61575551011743,29,152
community_alignment,61575552061888,18,98
community_alignment,61575552217980,28,156
community_alignment,61575552548257,5,40
community_alignment,61575552835868,31,174
community_alignment,61575553045861,30,168
community_alignment,61575554348076,25,130
community_alignment,61575555145714,23,132
community_alignment,61575555181554,18,104
community_alignment,61575555492593,22,108
community_alignment,61575555567384,28,144
community_alignment,61575556867889,29,58
community_alignment,61575556914293,26,126
community_alignment,61575557408009,15,30
community_alignment,61575557761520,29,152
community_alignment,61575557971497,20,104
community_alignment,61575558031385,27,148
community_alignment,61575558056850,1,2
community_alignment,61575558235562,3,10
community_alignment,61575558867103,28,146
community_alignment,61575559657962,3,18
community_alignment,61575559741449,30,166
community_alignment,61575559885525,31,62
community_alignment,61575560532360,7,34
community_alignment,61575561427679,18,104
community_alignment,61575561445414,12,68
community_alignment,61575561745423,26,130
community_alignment,61575562062738,6,30
community_alignment,61575562147700,29,162
community_alignment,61575562471116,61,122
community_alignment,61575562681015,27,152
community_alignment,61575562736575,29,154
community_alignment,61575562855407,46,256
community_alignment,61575563047814,7,28
community_alignment,61575563107619,4,20
community_alignment,61575563652554,39,88
community_alignment,61575563881042,1,2
community_alignment,61575565225400,25,138
community_alignment,61575565885130,23,128
community_alignment,61575567026504,2,12
community_alignment,61575567360947,32,172
community_alignment,61575567781112,23,120
community_alignment,61575568080955,10,42
community_alignment,61575568321122,29,164
community_alignment,61575568405010,11,22
community_alignment,61575568530764,2,12
community_alignment,61575568620980,17,102
community_alignment,61575568950765,12,50
community_alignment,61575569197336,14,78
community_alignment,61575569215048,19,102
community_alignment,61575569461048,10,42
community_alignment,61575570054989,42,252
community_alignment,61575570234922,1,2
community_alignment,61575570481034,13,58
community_alignment,61575570571033,28,154
community_alignment,61575571147433,16,84
community_alignment,61575571571675,17,98
community_alignment,61575571627333,2,16
community_alignment,61575571722233,14,74
community_alignment,61575572010654,22,122
community_alignment,61575572484923,1,6
community_alignment,61575572827551,2,16
community_alignment,61575573270617,3,6
community_alignment,61575573720690,28,158
community_alignment,61575573971789,3,24
community_alignment,61575574230690,12,52
community_alignment,61575574524688,54,328
community_alignment,61575574860669,48,252
community_alignment,61575575544615,30,150
community_alignment,61575575574825,27,136
community_alignment,61575575604669,29,144
community_alignment,61575576180403,29,150
community_alignment,61575576330602,27,150
community_alignment,61575577331768,4,20
community_alignment,61575578274585,14,102
community_alignment,61575579161687,15,40
community_alignment,61575579240396,14,86
community_alignment,61575579420329,23,46
community_alignment,61575580080566,36,188
community_alignment,61575580421441,34,202
community_alignment,61575582540110,9,48
community_alignment,61575582750038,27,152
community_alignment,61575583914253,5,24
community_alignment,61575584406708,30,176
community_alignment,61575584640300,1,2
community_alignment,61575586061241,50,326
community_alignment,61575586206484,21,112
community_alignment,61575587711344,11,22
community_alignment,61575589271257,17,72
community_alignment,61575589320065,37,160
community_alignment,61575593514192,20,116
community_alignment,61575593526385,28,152
community_alignment,61575593550063,17,38
community_alignment,61575593711315,9,40
community_alignment,61575595206496,23,124
community_alignment,61575596766424,19,98
community_alignment,61575597900160,31,176
community_alignment,61575600087094,10,42
community_alignment,61575601110141,24,144
community_alignment,61575601407792,4,20
community_alignment,61575601629118,34,158
community_alignment,61575601911978,25,140
community_alignment,61575602097750,28,64
