user_id,conversations,waves,n_waves,languages,n_languages,countries,n_countries,pregenerated_conversations,user_initiated_conversations,observed_turns,feedback_items,preference_choices,choice_entropy_bits,dominant_choice_share,choice_a,choice_b,choice_c,choice_d,unique_prompt_hashes,duplicate_prompt_rows_within_user,length_comparisons,fraction_chosen_longest,fraction_chosen_shortest
61576080110132,53,2,1,it,1,italy,1,28,25,152,152,151,1.9775481761395803,0.31788079470198677,30,39,48,34,152,0,151,0.3509933774834437,0.26490066225165565
61576080110133,48,2,1,en,1,india,1,24,24,132,131,130,1.93456549448021,0.3769230769230769,49,31,28,22,132,0,130,0.2692307692307692,0.25384615384615383
61576080110134,36,2,1,hi,1,india,1,12,24,108,108,103,1.930239588051177,0.34951456310679613,36,31,17,19,107,1,103,0.33980582524271846,0.20388349514563106
61576080110135,20,2,1,hi,1,india,1,9,11,51,50,49,1.9216283616935674,0.3469387755102041,15,10,17,7,51,0,49,0.3673469387755102,0.14285714285714285
61576080110136,33,2,1,en,1,india,1,16,17,88,88,88,1.9694217901748563,0.32954545454545453,17,29,19,23,88,0,88,0.3522727272727273,0.20454545454545456
61576080110137,23,2,1,pt,1,brazil,1,12,11,63,63,59,1.989451507447872,0.288135593220339,16,17,13,13,63,0,59,0.3050847457627119,0.2033898305084746
61576080110138,35,2,1,hi,1,india,1,12,23,93,81,75,1.9332052751160917,0.37333333333333335,28,18,17,12,93,0,75,0.3333333333333333,0.14666666666666667
61576080110139,16,2,1,pt,1,brazil,1,14,2,37,37,37,1.8319852528226832,0.35135135135135137,3,8,13,13,37,0,37,0.2972972972972973,0.10810810810810811
61576080110140,28,2,1,pt,1,brazil,1,8,20,80,80,80,1.9866370421013735,0.3,17,21,18,24,80,0,80,0.425,0.175
61576080110141,55,2,1,it,1,italy,1,27,28,158,157,148,1.9843914235256719,0.30405405405405406,39,31,45,33,158,0,148,0.4594594594594595,0.16216216216216217
61576080110142,48,2,1,pt,1,brazil,1,24,24,132,132,129,1.9421666480931394,0.37209302325581395,24,26,31,48,131,1,129,0.3953488372093023,0.20930232558139536
61576080110143,48,2,1,fr,1,france,1,24,24,132,132,130,1.9655722551823553,0.2923076923076923,21,34,38,37,131,1,130,0.46153846153846156,0.03076923076923077
61576080110144,48,2,1,fr,1,france,1,24,24,132,130,128,1.9865674456070554,0.3046875,39,27,30,32,132,0,128,0.2421875,0.2265625
61576080110145,56,2,1,it,1,italy,1,28,28,160,160,158,1.9881214525847504,0.2911392405063291,46,41,39,32,160,0,158,0.21518987341772153,0.2468354430379747
61576080110146,16,2,1,en,1,united states,1,14,2,42,42,41,1.988480106090626,0.2926829268292683,9,12,11,9,41,1,41,0.43902439024390244,0.14634146341463414
61576080110147,48,2,1,hi,1,india,1,24,24,132,132,128,1.9213195049198493,0.3515625,45,39,25,19,132,0,128,0.390625,0.1484375
61576080110148,48,2,1,pt,1,brazil,1,24,24,132,132,125,1.9894825921646935,0.28,27,35,35,28,132,0,125,0.344,0.16
61576080110149,33,2,1,pt,1,brazil,1,20,13,78,77,74,1.959613660453458,0.35135135135135137,17,14,17,26,78,0,74,0.22972972972972974,0.21621621621621623
61576080110150,48,2,1,fr,1,france,1,24,24,132,132,128,1.9832770686515022,0.3125,32,29,27,40,132,0,128,0.5234375,0.125
61576080110151,54,2,1,pt,1,brazil,1,25,29,150,150,144,1.9584881557445335,0.3263888888888889,47,40,33,24,150,0,144,0.19444444444444445,0.2847222222222222
61576080110152,14,2,1,hi,1,india,1,14,0,33,33,33,1.90654942173316,0.36363636363636365,9,8,12,4,33,0,33,0.24242424242424243,0.09090909090909091
61576080110153,24,2,1,en,1,india,1,16,8,73,73,72,1.971800815649691,0.3194444444444444,23,18,18,13,73,0,72,0.375,0.2777777777777778
61576080110154,48,2,1,pt,1,brazil,1,24,24,133,133,128,1.9867747604588366,0.2890625,37,26,30,35,131,2,128,0.4609375,0.1015625
61576080110155,46,2,1,en,1,united states,1,22,24,126,126,126,1.9810854948736603,0.29365079365079366,35,37,24,30,126,0,126,0.21428571428571427,0.23015873015873015
61576080110156,44,2,1,pt,1,brazil,1,22,22,121,121,120,1.967440410540718,0.325,33,25,39,23,119,2,120,0.35,0.24166666666666667
61576080110157,41,2,1,it,1,italy,1,17,24,109,109,107,1.9767453911503938,0.32710280373831774,25,25,22,35,108,1,107,0.45794392523364486,0.11214953271028037
61576080110158,45,2,1,hi,1,india,1,24,21,126,126,122,1.997477114229357,0.27049180327868855,30,31,33,28,126,0,122,0.45081967213114754,0.07377049180327869
61576080110159,48,2,1,pt,1,brazil,1,24,24,132,132,132,1.9783753331741147,0.3181818181818182,34,42,29,27,130,2,132,0.4166666666666667,0.19696969696969696
61576080110160,40,2,1,hi,1,india,1,17,23,114,114,114,1.862450467128166,0.4473684210526316,51,24,18,21,113,1,114,0.2543859649122807,0.23684210526315788
61576080110161,31,2,1,en,1,india,1,14,17,82,82,81,1.9623230225905783,0.3333333333333333,22,27,17,15,82,0,81,0.3950617283950617,0.13580246913580246
61576080110162,47,2,1,en,1,united states,1,29,18,129,129,128,1.9964730780265976,0.2734375,33,29,31,35,128,1,128,0.3671875,0.1796875
61576080110163,40,2,1,en,1,india,1,24,16,104,104,102,1.958337956873308,0.3431372549019608,35,18,23,26,104,0,102,0.37254901960784315,0.13725490196078433
61576080110164,46,2,1,pt,1,brazil,1,25,21,126,126,122,1.9562701443060226,0.3360655737704918,41,30,31,20,125,1,122,0.28688524590163933,0.36885245901639346
61576080110165,21,2,1,fr,1,france,1,16,5,50,50,50,1.9813152774012366,0.32,11,16,11,12,50,0,50,0.42,0.16
61576080110166,28,2,1,fr,1,france,1,12,16,64,56,56,1.9234268561571204,0.32142857142857145,17,7,14,18,64,0,56,0.2857142857142857,0.25
61576080110167,47,2,1,hi,1,india,1,24,23,130,129,124,1.960287013086682,0.33064516129032256,33,41,21,29,127,3,124,0.4112903225806452,0.12096774193548387
61576080110168,56,2,1,it,1,italy,1,28,28,160,160,152,1.980873584752218,0.3026315789473684,37,46,29,40,159,1,152,0.25,0.28289473684210525
61576080110169,61,2,1,pt,1,brazil,1,30,31,171,171,163,1.9784663366085358,0.32515337423312884,36,53,35,39,171,0,163,0.3558282208588957,0.17791411042944785
61576080110170,19,2,1,pt,1,brazil,1,0,19,56,56,50,1.8993455543861928,0.36,18,11,15,6,56,0,50,0.16,0.44
61576080110171,15,2,1,hi,1,india,1,9,6,41,38,36,1.9182958340544893,0.3333333333333333,12,6,12,6,40,1,36,0.6666666666666666,0.05555555555555555
61576080110172,41,2,1,en,1,india,1,22,19,114,113,113,1.966890893493878,0.30973451327433627,31,35,28,19,113,1,113,0.3008849557522124,0.168141592920354
61576080110173,48,2,1,en,1,india,1,24,24,132,131,131,1.9988614837739678,0.2595419847328244,34,34,32,31,132,0,131,0.2748091603053435,0.2748091603053435
61576080110174,48,2,1,pt,1,brazil,1,24,24,132,132,131,1.9975042224241608,0.26717557251908397,32,30,35,34,132,0,131,0.4122137404580153,0.183206106870229
61576080110175,56,2,1,it,1,italy,1,28,28,160,160,157,1.9891340228877357,0.28662420382165604,43,45,34,35,160,0,157,0.4394904458598726,0.19745222929936307
61576080110176,46,2,1,en,1,india,1,23,23,124,124,123,1.9948525782727298,0.2764227642276423,30,32,27,34,124,0,123,0.35772357723577236,0.21951219512195122
61576080110177,55,2,1,pt,1,brazil,1,26,29,151,151,144,1.9637008816745647,0.3333333333333333,48,39,28,29,151,0,144,0.3263888888888889,0.25
61576080110178,48,2,1,en,1,india,1,24,24,132,132,130,1.9563460902519894,0.3384615384615385,44,36,24,26,131,1,130,0.33076923076923076,0.2076923076923077
61576080110179,48,2,1,en,1,india,1,24,24,132,132,127,1.9886065297837765,0.2992125984251969,38,30,27,32,131,1,127,0.41732283464566927,0.18110236220472442
61576080110180,52,2,1,it,1,italy,1,28,24,145,145,138,1.9780769828894917,0.2971014492753623,26,32,39,41,145,0,138,0.34782608695652173,0.16666666666666666
61576080110181,33,2,1,pt,1,brazil,1,9,24,99,99,96,1.9637887696531913,0.3333333333333333,19,26,19,32,99,0,96,0.46875,0.10416666666666667
61576080110182,39,2,1,pt,1,brazil,1,19,20,101,101,101,1.9461016150798347,0.3564356435643564,26,22,17,36,101,0,101,0.36633663366336633,0.22772277227722773
61576080110183,55,2,1,it,1,italy,1,27,28,157,157,157,1.9940058561930616,0.2802547770700637,34,39,44,40,156,1,157,0.267515923566879,0.27388535031847133
61576080110184,43,2,1,hi,1,india,1,23,20,114,114,111,1.9912194166809245,0.2972972972972973,27,26,33,25,114,0,111,0.3963963963963964,0.10810810810810811
61576080110185,48,2,1,it,1,italy,1,20,28,131,131,130,1.9822521520350644,0.2923076923076923,36,38,31,25,131,0,130,0.16153846153846155,0.4153846153846154
61576080110186,45,2,1,en,1,india,1,23,22,124,124,121,1.996642737880634,0.2644628099173554,32,30,32,27,124,0,121,0.4049586776859504,0.09917355371900827
61576080110187,48,2,1,en,1,india,1,24,24,132,132,131,1.9617665404954816,0.3282442748091603,37,25,43,26,132,0,131,0.366412213740458,0.22900763358778625
61576080110188,18,2,1,hi,1,india,1,7,11,38,38,37,1.9042485342090099,0.32432432432432434,12,10,11,4,38,0,37,0.35135135135135137,0.05405405405405406
61576080110189,50,2,1,fr,1,france,1,24,26,136,136,129,1.991952768228046,0.2868217054263566,29,29,37,34,136,0,129,0.49612403100775193,0.08527131782945736
61576080110190,44,2,1,hi,1,india,1,21,23,123,122,117,1.9744880488374703,0.29914529914529914,35,34,22,26,121,2,117,0.452991452991453,0.13675213675213677
61576080110191,55,2,1,pt,1,brazil,1,26,29,153,153,149,1.9904773844068742,0.2953020134228188,38,44,34,33,153,0,149,0.26174496644295303,0.2684563758389262
61576080110192,25,2,1,hi,1,india,1,13,12,52,52,52,1.8674598384642616,0.4423076923076923,23,11,8,10,52,0,52,0.36538461538461536,0.38461538461538464
61576080110193,46,2,1,hi,1,india,1,22,24,128,127,124,1.9659903898203899,0.3225806451612903,40,35,24,25,127,1,124,0.4596774193548387,0.11290322580645161
61576080110194,47,2,1,it,1,italy,1,24,23,128,128,127,1.992272449203985,0.28346456692913385,27,31,36,33,128,0,127,0.33858267716535434,0.16535433070866143
61576080110195,45,2,1,fr,1,france,1,27,18,120,120,116,1.888000642729222,0.3706896551724138,43,20,16,37,118,2,116,0.43103448275862066,0.09482758620689655
61576080110196,32,2,1,en,1,india,1,13,19,73,73,73,1.9866991534543794,0.3013698630136986,22,18,18,15,73,0,73,0.3698630136986301,0.2191780821917808
61576080110197,48,2,1,pt,1,brazil,1,24,24,132,132,129,1.9877689732720292,0.27906976744186046,31,26,36,36,131,1,129,0.4108527131782946,0.13178294573643412
61576080110198,45,2,1,en,1,india,1,23,22,120,120,118,1.9631545187310289,0.3050847457627119,36,33,30,19,116,4,118,0.4745762711864407,0.16101694915254236
61576080110199,33,2,1,en,1,india,1,24,9,89,89,89,1.965102712828749,0.33707865168539325,30,23,17,19,89,0,89,0.4044943820224719,0.21348314606741572
61576080110200,45,2,1,en,1,india,1,21,24,120,119,118,1.978204431181526,0.3220338983050847,38,24,29,27,119,1,118,0.4830508474576271,0.17796610169491525
61576080110201,13,2,1,hi,1,india,1,11,2,41,41,41,1.8894370462661838,0.3902439024390244,16,9,5,11,41,0,41,0.2682926829268293,0.24390243902439024
61576080110202,59,2,1,pt,1,brazil,1,25,34,164,163,159,1.9840838562493113,0.3081761006289308,34,41,35,49,163,1,159,0.44025157232704404,0.06918238993710692
61576080110203,48,2,1,pt,1,brazil,1,24,24,132,132,125,1.9127291543459506,0.336,21,20,42,42,130,2,125,0.424,0.168
61576080110204,52,2,1,fr,1,france,1,27,25,143,143,141,1.9894238234973152,0.28368794326241137,31,39,31,40,143,0,141,0.4326241134751773,0.12056737588652482
61576080110205,25,2,1,hi,1,india,1,8,17,70,69,68,1.8852161445441138,0.36764705882352944,22,25,9,12,70,0,68,0.4852941176470588,0.058823529411764705
61576080110206,47,2,1,pt,1,brazil,1,24,23,132,132,129,1.971278333553483,0.32558139534883723,42,28,34,25,132,0,129,0.24031007751937986,0.31007751937984496
61576080110207,34,2,1,pt,1,brazil,1,10,24,96,96,90,1.9748490857368153,0.28888888888888886,16,26,22,26,96,0,90,0.4444444444444444,0.14444444444444443
61576080110208,38,2,1,hi,1,india,1,14,24,112,112,112,1.9164991043167894,0.4017857142857143,45,22,25,20,110,2,112,0.4375,0.13392857142857142
61576080110209,49,2,1,fr,1,france,1,24,25,136,135,134,1.9589135847421884,0.3358208955223881,45,37,27,25,135,1,134,0.31343283582089554,0.23134328358208955
61576080110210,48,2,1,pt,1,brazil,1,24,24,132,132,122,1.9797995465592333,0.29508196721311475,23,29,34,36,131,1,122,0.4672131147540984,0.10655737704918032
61576080110211,61,2,1,pt,1,brazil,1,26,35,179,179,172,1.985498448217859,0.29651162790697677,44,43,34,51,178,1,172,0.27906976744186046,0.19767441860465115
61576080110212,48,2,1,hi,1,india,1,24,24,132,132,129,1.949571448703265,0.3643410852713178,47,25,31,26,131,1,129,0.4186046511627907,0.13178294573643412
61576080110213,48,2,1,fr,1,france,1,24,24,132,132,126,1.966817220667461,0.29365079365079366,21,31,37,37,132,0,126,0.47619047619047616,0.14285714285714285
61576080110214,47,2,1,hi,1,india,1,24,23,128,127,117,1.9331066610627274,0.36752136752136755,43,31,19,24,128,0,117,0.3504273504273504,0.21367521367521367
61576080110215,46,2,1,en,1,united states,1,21,25,127,127,127,1.9097366483087845,0.3858267716535433,49,27,33,18,127,0,127,0.41732283464566927,0.1889763779527559
61576080110216,32,2,1,pt,1,brazil,1,24,8,90,90,89,1.9548457312310974,0.3146067415730337,28,21,14,26,90,0,89,0.2247191011235955,0.2247191011235955
61576080110217,42,2,1,hi,1,india,1,20,22,118,118,117,1.9360842145763744,0.38461538461538464,45,24,23,25,118,0,117,0.39316239316239315,0.17094017094017094
61576080110218,46,2,1,fr,1,france,1,22,24,128,128,127,1.9841350589456412,0.29133858267716534,30,35,25,37,128,0,127,0.47244094488188976,0.09448818897637795
61576080110219,51,2,1,fr,1,france,1,30,21,137,135,132,1.982873244599624,0.3106060606060606,41,29,34,28,136,1,132,0.2878787878787879,0.23484848484848486
61576080110220,51,2,1,pt,1,brazil,1,24,27,142,142,142,1.9969589108272086,0.2676056338028169,35,32,37,38,140,2,142,0.28169014084507044,0.2605633802816901
61576080110221,44,2,1,en,1,india,1,23,21,118,118,118,1.9738359926101012,0.3135593220338983,37,32,22,27,117,1,118,0.3728813559322034,0.17796610169491525
61576080110222,50,2,1,pt,1,brazil,1,26,24,141,141,131,1.9668129592846388,0.31297709923664124,24,28,38,41,141,0,131,0.32061068702290074,0.16030534351145037
61576080110223,31,2,1,en,1,india,1,13,18,98,98,97,1.9577116148713896,0.31958762886597936,31,28,22,16,98,0,97,0.41237113402061853,0.20618556701030927
61576080110224,36,2,1,hi,1,india,1,15,21,108,108,106,1.972662564608676,0.32075471698113206,34,28,24,20,108,0,106,0.4056603773584906,0.09433962264150944
61576080110225,48,2,1,hi,1,india,1,24,24,132,132,131,1.9573456554004602,0.3435114503816794,45,35,26,25,132,0,131,0.37404580152671757,0.16030534351145037
61576080110226,48,2,1,hi,1,india,1,24,24,132,132,132,1.9757744086907836,0.32575757575757575,43,33,27,29,131,1,132,0.3712121212121212,0.13636363636363635
61576080110227,54,2,1,it,1,italy,1,28,26,152,152,151,1.9844950959463112,0.31125827814569534,47,32,35,37,152,0,151,0.2119205298013245,0.33112582781456956
61576080110228,42,2,1,hi,1,india,1,22,20,116,115,108,1.935330305129093,0.3333333333333333,15,31,36,26,115,1,108,0.4537037037037037,0.08333333333333333
61576080110229,48,2,1,en,1,india,1,24,24,132,131,126,1.9700713913815968,0.3253968253968254,30,41,32,23,132,0,126,0.3253968253968254,0.1984126984126984
61576080110230,15,2,1,fr,1,france,1,15,0,33,33,31,1.9808500422551556,0.3225806451612903,7,10,7,7,33,0,31,0.16129032258064516,0.22580645161290322
61576080110231,48,2,1,en,1,united states,1,24,24,132,132,130,1.9472656191388176,0.36923076923076925,48,30,27,25,131,1,130,0.35384615384615387,0.17692307692307693
61576080110232,15,2,1,pt,1,brazil,1,3,12,48,48,48,1.9829637987072906,0.3125,10,15,11,12,48,0,48,0.5,0.125
61576080110233,48,2,1,fr,1,france,1,24,24,132,132,127,1.9487845848754648,0.33858267716535434,21,27,36,43,132,0,127,0.5433070866141733,0.05511811023622047
61576080110234,41,2,1,en,1,india,1,21,20,104,92,92,1.9682864211321407,0.31521739130434784,29,16,25,22,103,1,92,0.358695652173913,0.2608695652173913
61576080110235,47,2,1,en,1,india,1,23,24,128,128,126,1.9367400393733025,0.38095238095238093,48,27,23,28,126,2,126,0.3492063492063492,0.21428571428571427
61576080110236,40,2,1,hi,1,india,1,18,22,112,109,105,1.9666120932103293,0.3142857142857143,33,29,25,18,112,0,105,0.2857142857142857,0.23809523809523808
61576080110237,39,2,1,hi,1,india,1,21,18,96,96,94,1.9843997383573335,0.30851063829787234,29,20,24,21,94,2,94,0.4148936170212766,0.09574468085106383
61576080110238,39,2,1,hi,1,india,1,15,24,108,108,106,1.9414240976735688,0.32075471698113206,31,34,15,26,108,0,106,0.44339622641509435,0.14150943396226415
61576080110239,48,2,1,pt,1,brazil,1,24,24,132,132,131,1.9904461137695604,0.2824427480916031,29,29,36,37,132,0,131,0.5267175572519084,0.07633587786259542
61576080110240,46,2,1,en,1,india,1,24,22,126,125,125,1.9534747249423094,0.312,39,36,31,19,126,0,125,0.416,0.112
61576080110241,54,2,1,pt,1,brazil,1,24,30,154,152,150,1.995691836775287,0.26666666666666666,40,37,40,33,153,1,150,0.46,0.18
61576080110242,48,2,1,pt,1,brazil,1,24,24,132,132,132,1.9732785108684512,0.3106060606060606,41,29,25,37,131,1,132,0.3181818181818182,0.25
61576080110243,49,2,1,pt,1,brazil,1,24,25,136,136,136,1.9826068303182987,0.29411764705882354,27,38,40,31,136,0,136,0.27941176470588236,0.18382352941176472
61576080110244,42,2,1,en,1,india,1,19,23,110,110,108,1.974869550550417,0.32407407407407407,21,25,35,27,110,0,108,0.46296296296296297,0.17592592592592593
61576080110245,27,2,1,fr,1,france,1,24,3,74,74,69,1.9559001153039923,0.30434782608695654,11,16,21,21,74,0,69,0.5072463768115942,0.014492753623188406
61576080110246,74,2,1,fr,1,france,1,35,39,218,218,212,1.9832390952275336,0.29245283018867924,46,60,44,62,217,1,212,0.42924528301886794,0.12735849056603774
61576080110247,50,2,1,pt,1,brazil,1,26,24,140,140,139,1.9659660654819398,0.3237410071942446,34,24,36,45,137,3,139,0.3597122302158273,0.19424460431654678
61576080110248,65,2,1,pt,1,brazil,1,30,35,184,184,181,1.9638871508628724,0.3425414364640884,44,34,41,62,183,1,181,0.4143646408839779,0.13259668508287292
61576080110249,48,2,1,pt,1,brazil,1,24,24,132,132,127,1.9590549816821836,0.3543307086614173,26,26,30,45,132,0,127,0.4251968503937008,0.2047244094488189
61576080110250,45,2,1,en,1,india,1,23,22,124,124,111,1.9532778270453799,0.36036036036036034,40,24,21,26,124,0,111,0.2972972972972973,0.17117117117117117
61576080110251,39,2,1,en,1,india,1,20,19,102,102,102,1.821417804385894,0.4411764705882353,45,26,21,10,102,0,102,0.3137254901960784,0.28431372549019607
61576080110252,17,2,1,pt,1,brazil,1,10,7,40,40,39,1.7125286566541917,0.358974358974359,14,12,1,12,40,0,39,0.23076923076923078,0.3076923076923077
61576080110253,55,2,1,pt,1,brazil,1,28,27,156,156,133,1.9638002298058463,0.3157894736842105,22,36,33,42,155,1,133,0.49624060150375937,0.09774436090225563
61576080110254,56,2,1,it,1,italy,1,28,28,160,160,158,1.9776852843551844,0.2974683544303797,30,45,36,47,160,0,158,0.45569620253164556,0.08860759493670886
61576080110255,45,2,1,hi,1,india,1,23,22,121,120,119,1.9756441314746558,0.3277310924369748,39,28,24,28,121,0,119,0.35294117647058826,0.19327731092436976
61576080110256,48,2,1,fr,1,france,1,24,24,132,132,127,1.9747365822523755,0.31496062992125984,40,24,29,34,132,0,127,0.3779527559055118,0.2047244094488189
61576080110257,44,2,1,en,1,india,1,28,16,112,112,111,1.970330834642803,0.32432432432432434,36,30,23,22,112,0,111,0.4144144144144144,0.2072072072072072
61576080110258,31,2,1,en,1,india,1,13,18,79,79,79,1.9895262014064363,0.2911392405063291,18,17,23,21,79,0,79,0.3670886075949367,0.21518987341772153
61576080110259,47,2,1,it,1,italy,1,24,23,128,128,127,1.9789139141362564,0.2992125984251969,25,28,36,38,127,1,127,0.3543307086614173,0.18110236220472442
61576080110260,47,2,1,pt,1,brazil,1,24,23,130,130,122,1.9902277600210605,0.29508196721311475,36,26,30,30,129,1,122,0.1557377049180328,0.28688524590163933
61576080110261,48,2,1,hi,1,india,1,24,24,132,132,130,1.9708487275109776,0.3153846153846154,36,24,29,41,132,0,130,0.3230769230769231,0.16153846153846155
61576080110262,48,2,1,en,1,united states,1,6,42,129,129,126,1.8775755776123728,0.4126984126984127,52,34,22,18,129,0,126,0.3492063492063492,0.20634920634920634
61576080110263,48,2,1,fr,1,france,1,24,24,132,132,123,1.9606007166207486,0.2926829268292683,19,34,36,34,131,1,123,0.3008130081300813,0.23577235772357724
61576080110264,44,2,1,fr,1,france,1,23,21,124,124,124,1.9359910859774025,0.3629032258064516,30,19,45,30,124,0,124,0.33064516129032256,0.1935483870967742
61576080110265,34,2,1,en,1,india,1,24,10,100,100,100,1.954533669296072,0.32,30,32,21,17,98,2,100,0.43,0.12
61576080110266,48,2,1,it,1,italy,1,24,24,132,132,126,1.9801307171591935,0.30158730158730157,34,24,30,38,131,1,126,0.36507936507936506,0.16666666666666666
61576080110267,55,2,1,it,1,italy,1,27,28,156,156,152,1.9710389547804619,0.3157894736842105,37,27,40,48,156,0,152,0.39473684210526316,0.13157894736842105
61576080110268,44,2,1,en,1,india,1,23,21,124,122,122,1.9832395804896779,0.3114754098360656,38,27,31,26,123,1,122,0.319672131147541,0.2459016393442623
61576080110269,31,2,1,fr,1,france,1,12,19,73,73,73,1.9771400613654486,0.3287671232876712,17,24,16,16,73,0,73,0.3150684931506849,0.136986301369863
61576080110270,47,2,1,pt,1,brazil,1,23,24,130,130,124,1.9996246239978284,0.25806451612903225,31,31,30,32,130,0,124,0.3709677419354839,0.1693548387096774
61576080110271,42,2,1,fr,1,france,1,24,18,108,108,102,1.9547446397492783,0.3627450980392157,21,22,37,22,108,0,102,0.30392156862745096,0.21568627450980393
61576080110272,50,2,1,hi,1,india,1,24,26,138,138,134,1.920852395989908,0.35074626865671643,47,39,18,30,138,0,134,0.2835820895522388,0.2462686567164179
61576080110273,58,2,1,pt,1,brazil,1,33,25,165,165,158,1.9854975030469355,0.2911392405063291,46,44,35,33,164,1,158,0.3227848101265823,0.22784810126582278
61576080110274,36,2,1,hi,1,india,1,17,19,90,90,83,1.9536419536403549,0.3614457831325301,30,19,18,16,90,0,83,0.3373493975903614,0.1686746987951807
61576080110275,47,2,1,hi,1,india,1,23,24,129,129,122,1.987334438751485,0.29508196721311475,32,36,29,25,129,0,122,0.4262295081967213,0.16393442622950818
61576080110276,47,2,1,en,1,india,1,24,23,128,128,123,1.926387268676474,0.3333333333333333,36,41,30,16,128,0,123,0.34959349593495936,0.15447154471544716
61576080110277,49,2,1,fr,1,france,1,24,25,136,136,134,1.9602186338123853,0.3208955223880597,37,32,22,43,135,1,134,0.40298507462686567,0.1791044776119403
61576080110278,48,2,1,en,1,united states,1,24,24,132,132,123,1.9515632641261829,0.3170731707317073,38,25,21,39,132,0,123,0.36585365853658536,0.2032520325203252
61576080110279,47,2,1,fr,1,france,1,24,23,129,129,128,1.9936507116910405,0.2734375,35,29,35,29,129,0,128,0.2421875,0.3046875
61576080110280,45,2,1,hi,1,india,1,24,21,120,120,113,1.9720805222261666,0.3274336283185841,37,29,22,25,117,3,113,0.34513274336283184,0.20353982300884957
61576080110281,45,2,1,hi,1,india,1,24,21,126,126,120,1.9478371627177773,0.36666666666666664,44,27,27,22,126,0,120,0.38333333333333336,0.18333333333333332
61576080110282,66,2,1,pt,1,brazil,1,30,36,190,189,180,1.9637039996269638,0.3111111111111111,54,34,56,36,190,0,180,0.3388888888888889,0.14444444444444443
61576080110283,32,2,1,fr,1,france,1,14,18,78,78,77,1.9802449243015017,0.3116883116883117,24,19,19,15,78,0,77,0.23376623376623376,0.3116883116883117
61576080110284,47,2,1,pt,1,brazil,1,24,23,128,128,123,1.9793972425370696,0.3008130081300813,37,23,33,30,128,0,123,0.3252032520325203,0.21951219512195122
61576080110285,47,2,1,fr,1,france,1,28,19,128,128,126,1.9664592864264379,0.3333333333333333,27,24,33,42,128,0,126,0.47619047619047616,0.14285714285714285
61576080110286,36,2,1,pt,1,brazil,1,11,25,108,108,108,1.9716117685136443,0.3055555555555556,19,26,33,30,108,0,108,0.3333333333333333,0.17592592592592593
61576080110287,48,2,1,en,1,india,1,24,24,132,131,128,1.9533455233074042,0.359375,46,31,26,25,130,2,128,0.3515625,0.1875
61576080110288,47,2,1,fr,1,france,1,23,24,128,128,128,1.9946510497250671,0.2734375,28,31,34,35,128,0,128,0.3515625,0.296875
61576080110289,37,2,1,it,1,italy,1,19,18,93,93,91,1.9768173939383469,0.2967032967032967,17,27,21,26,93,0,91,0.38461538461538464,0.18681318681318682
61576080110290,39,2,1,hi,1,india,1,21,18,110,110,100,1.9467221626959506,0.33,33,24,28,15,110,0,100,0.33,0.2
61576080110291,48,2,1,pt,1,brazil,1,24,24,132,130,122,1.9618616149171002,0.3360655737704918,24,24,41,33,132,0,122,0.3524590163934426,0.1721311475409836
61576080110292,48,2,1,hi,1,india,1,24,24,132,131,130,1.9348996213452547,0.36923076923076925,48,34,22,26,132,0,130,0.2230769230769231,0.2923076923076923
61576080110293,37,2,1,hi,1,india,1,13,24,107,106,106,1.9364387726685561,0.3584905660377358,38,29,22,17,107,0,106,0.32075471698113206,0.22641509433962265
61576080110294,48,2,1,en,1,india,1,24,24,132,131,131,1.9878864326637888,0.3053435114503817,30,40,32,29,131,1,131,0.35877862595419846,0.25190839694656486
61576080110295,57,2,1,pt,1,brazil,1,28,29,159,159,157,1.9607118612884546,0.31210191082802546,49,40,25,43,159,0,157,0.34394904458598724,0.19745222929936307
61576080110296,37,2,1,en,1,india,1,14,23,92,92,89,1.8689280865523346,0.43820224719101125,39,19,13,18,92,0,89,0.3258426966292135,0.23595505617977527
61576080110297,56,2,1,it,1,italy,1,28,28,160,160,159,1.9793901796625641,0.2830188679245283,40,45,29,45,159,1,159,0.3836477987421384,0.13836477987421383
61576080110298,15,2,1,fr,1,france,1,11,4,42,42,40,1.9733265144638374,0.3,7,12,10,11,42,0,40,0.475,0.125
61576080110299,55,2,1,fr,1,france,1,24,31,153,152,152,1.9995003941817586,0.2565789473684211,39,39,37,37,153,0,152,0.28289473684210525,0.2565789473684211
61576080110300,41,2,1,en,1,india,1,22,19,114,114,113,1.9726204095815492,0.3185840707964602,30,36,21,26,114,0,113,0.37168141592920356,0.13274336283185842
61576080110301,18,2,1,hi,1,india,1,6,12,42,42,42,1.9785377777854725,0.30952380952380953,13,10,8,11,42,0,42,0.47619047619047616,0.07142857142857142
61576080110302,54,2,1,pt,1,brazil,1,25,29,151,151,144,1.9986079025901407,0.2638888888888889,34,37,35,38,151,0,144,0.3958333333333333,0.1527777777777778
61576080110303,46,2,1,it,1,italy,1,23,23,125,125,123,1.9695334906692976,0.34146341463414637,42,27,28,26,124,1,123,0.3008130081300813,0.2601626016260163
61576080110304,31,2,1,fr,1,france,1,1,30,82,82,82,1.9960461827560096,0.2682926829268293,18,22,21,21,82,0,82,0.45121951219512196,0.0975609756097561
61576080110305,23,2,1,en,1,india,1,12,11,45,44,44,1.782202525870672,0.5,22,9,7,6,45,0,44,0.3181818181818182,0.25
