comparison_hash,n_rows,n_users,choice_entropy_bits,dominant_choice_share,choice_a,choice_b,choice_c,choice_d,waves,languages
b862e9fee4976cbb108fe69dc67ef0273aef233e,1,1,-0.0,1.0,0,0,1,0,2,pt
42dc842c3fff4b5e81eaafc3cd41e8ebca1a31fd,1,1,-0.0,1.0,0,0,1,0,2,pt
cac4a383ee59e93bb8ae2c593e2144a64705ff52,1,1,-0.0,1.0,0,0,1,0,2,pt
c5d1d942c4670336d25371398ebbb527834ce974,1,1,-0.0,1.0,0,0,1,0,2,pt
418b90f6fb79d2c562ebd43f6abbde0a9204167e,1,1,-0.0,1.0,0,0,1,0,2,pt
f4abe82d6670f47f168af128ffffc936f2b971cb,1,1,-0.0,1.0,0,0,1,0,2,pt
91c12051663df1797016a35c9afb971b6edc047f,1,1,-0.0,1.0,0,1,0,0,2,pt
59ec203e787e06c0f64822f6c53e1893eb18a09f,1,1,-0.0,1.0,0,1,0,0,2,pt
e07d727ae763296b68305c509fe28f4d0615b5c9,1,1,-0.0,1.0,0,1,0,0,2,pt
6a29ffc92130764fd375bd77311ae7b1b64a57a6,1,1,-0.0,1.0,1,0,0,0,2,pt
8c35492559e251442349d28906873e0e009929ef,1,1,-0.0,1.0,0,0,0,1,2,pt
4fbbc080a0f494368bb8b8e93a691e0ff782fb2d,1,1,-0.0,1.0,0,1,0,0,2,pt
791cd48a1e97127e52566d83c9a3e4cbbdd19a95,1,1,-0.0,1.0,0,0,1,0,2,pt
cbf96a6e288170149100e37f122cb9218e3f5b24,1,1,-0.0,1.0,0,0,0,1,2,pt
c10fa43f13bbdf664bef6fe46abc47c9fdf88ac7,1,1,-0.0,1.0,0,0,0,1,2,pt
c43fc4308cab7193390f32c7f933f2831fa4c7f7,1,1,-0.0,1.0,0,1,0,0,2,pt
e2095627b4ef3566b0345fe6e7b7102aee425254,1,1,-0.0,1.0,0,0,0,1,2,pt
19df41110312fd8707c2b6d2d7bbbd913d8abde0,1,1,-0.0,1.0,0,1,0,0,2,pt
54873f47ff781f6d9c6a3b32e7758a253f4fd068,1,1,-0.0,1.0,0,0,1,0,2,pt
2c57097804c7a582fef102cbde81e534e3a0a587,1,1,-0.0,1.0,0,0,0,1,2,pt
4ee43d14c4153516aaa5ddc50a17ddc17da070be,1,1,-0.0,1.0,0,1,0,0,2,pt
7110daaba0f8a6563c98e20b661c8f53c40dabcc,1,1,-0.0,1.0,1,0,0,0,2,pt
0c21381f8e03a5ce3c4099918c812fa88c9632dd,1,1,-0.0,1.0,1,0,0,0,2,pt
2997a4f2c4f09642079ff64a42a3a9a40e55a461,1,1,-0.0,1.0,0,1,0,0,2,pt
d999baba6354a021c3de9a2138688eedda679915,1,1,-0.0,1.0,1,0,0,0,2,pt
a4ab06142226ff1241e0037d16fb59fc47b734cf,1,1,-0.0,1.0,1,0,0,0,2,pt
b49cebc5dec2fad7f89dabf978525fe532ec098f,1,1,-0.0,1.0,1,0,0,0,2,pt
bfee924c1039842bf1940c4a54b2586ab3a9d57f,1,1,-0.0,1.0,0,0,1,0,2,pt
f07499d2de4f5980d1dfb613d1dc1f6b7f3e41d3,1,1,-0.0,1.0,0,0,1,0,2,pt
9a69df727a9766322d1bee6df16205e325232acd,1,1,-0.0,1.0,0,0,1,0,2,pt
b85748d2fb8785e8012d79748bd586a5cced0682,1,1,-0.0,1.0,0,0,0,1,2,pt
ae0bc70618945a6c5639bfce8d90940d94531afe,1,1,-0.0,1.0,0,1,0,0,2,pt
f5de8accc2faeeeb636a80c5b0010d7148b5f11e,1,1,-0.0,1.0,0,1,0,0,2,pt
0d7c75c30b6a33b89db4e8419629a2b147f2e6c8,1,1,-0.0,1.0,0,0,0,1,2,pt
ee1ae91d1c63f7eaf934200e451e2d2d783783dc,1,1,-0.0,1.0,0,0,1,0,2,pt
5bf2292cfc1b37fa2b99d41a87740f9e04008b25,1,1,-0.0,1.0,0,1,0,0,2,pt
ea0806adc22d3e101f5eef41e115a13e673f6d21,1,1,-0.0,1.0,0,0,0,1,2,pt
9227b3ed8f86c7cfd5f30f34838b94d91b92ef8d,1,1,-0.0,1.0,0,0,0,1,2,pt
cacd1b7037c1616bff46bb80180c4e2769039d84,1,1,-0.0,1.0,1,0,0,0,2,pt
9abd96aa9f9851218fcc4ca3639ec35a64ca0e39,1,1,-0.0,1.0,0,0,0,1,2,pt
e11e688bfe5f5304e7504e9f4de5ee0e61d904c0,1,1,-0.0,1.0,0,0,1,0,2,pt
e7bce4a8fe06a6216436be8716828ccd249016dd,1,1,-0.0,1.0,0,0,1,0,2,pt
3da1d643f21001c4e0ce73091477cfb454c5bf14,1,1,-0.0,1.0,0,1,0,0,2,pt
64bdd59198a1d7d0365c9f697d244e0bf771c8a1,1,1,-0.0,1.0,1,0,0,0,2,pt
61a64d3f913de3c8d84c6755b934971e5863bffc,1,1,-0.0,1.0,0,0,1,0,2,pt
b2ba382d2bda89ab2be3217044062688692dc510,1,1,-0.0,1.0,0,1,0,0,2,pt
25c76aa5f7fa2e3b2335f68f1ddc1ef995b1a38f,1,1,-0.0,1.0,1,0,0,0,2,pt
a4625bb8bb686e3c57ac4c04765ee26d6b5ebcce,1,1,,,0,0,0,0,2,pt
dc6765c92a87684a39f98e8fe7fc5f108e262348,1,1,-0.0,1.0,0,0,1,0,2,pt
0b28823bf18b4d1384a0f5690c76b8ea867b5408,1,1,-0.0,1.0,1,0,0,0,2,pt
483e3e497b9447a3c118e72312c4b0b7c9c74e49,1,1,-0.0,1.0,0,0,0,1,2,pt
a38066393af64e5c3df417f534e4ec15d709decc,1,1,-0.0,1.0,0,1,0,0,2,pt
3dca583654d2b7c86f9cdfe9ccddd385d06e4d69,1,1,-0.0,1.0,0,0,1,0,2,pt
146c45375d4ddc1aba3401e78894642afbabba6e,1,1,-0.0,1.0,1,0,0,0,2,pt
4a99ab3d506add03aca0d6b6b9823b3f732088ed,1,1,,,0,0,0,0,2,pt
155a1c6315f5fb82c57d9a355d68fee3ba1b3dd1,1,1,-0.0,1.0,0,0,1,0,2,pt
05153e5eca411131e6ccbef6378a33272aa25f74,1,1,-0.0,1.0,0,0,0,1,2,pt
9f1ccb7edc52b9edd4b32f5b389d5da4a2de45c7,1,1,-0.0,1.0,1,0,0,0,2,pt
757d33cb7b2ed985ec901a1537ac6e3abb53da23,1,1,-0.0,1.0,0,1,0,0,2,pt
57f6174a1ee43b3f60e3b9c7abebaa6cd2ae3e2b,1,1,-0.0,1.0,0,0,1,0,2,pt
716f735c7f3b7f18f4bbe8316efe3ec995c940eb,1,1,-0.0,1.0,0,0,0,1,2,pt
389790eca2002d56ac4986c70bbc29d1c12ed2aa,1,1,-0.0,1.0,1,0,0,0,2,pt
8e757c529d6392d09e794a303a353d450de507b8,1,1,-0.0,1.0,1,0,0,0,2,pt
decae1bea757030997ec207d20fa45e30efb2f08,1,1,-0.0,1.0,0,0,1,0,2,pt
fbd015ef00468eaaf1a2073e559e058acf25ddcf,1,1,-0.0,1.0,1,0,0,0,2,pt
7460148b7d11e135f51909d16424ab0ae47b760e,1,1,-0.0,1.0,1,0,0,0,2,pt
b1a276980c23e6c0c4635efecf9ea07514386787,1,1,-0.0,1.0,1,0,0,0,2,pt
09bebcfa5e785d64ad0beb0b1f234b85a4bd772c,1,1,-0.0,1.0,0,1,0,0,2,pt
e318e750a057c6f998e82c6c3225c0264a513b63,1,1,,,0,0,0,0,2,pt
363be2b2546611bbe1b5c1e3742be8e7247341dc,1,1,-0.0,1.0,0,0,0,1,2,pt
bf9f8e3d495bc4dba505a1b72fe3273d5917f9fb,1,1,-0.0,1.0,1,0,0,0,2,pt
608fc3c941ecc5cbc38a1086fb1436ad60248202,1,1,-0.0,1.0,1,0,0,0,2,pt
6b87f6dd2d97edce647422cc90d270b2b757eeb2,1,1,-0.0,1.0,0,0,1,0,2,pt
377700e27c7315f716597e1e19708a0ed13944a6,1,1,-0.0,1.0,0,0,0,1,2,pt
9b800f4d59fb129b79a77152cdc65021986df07f,1,1,-0.0,1.0,0,1,0,0,2,pt
59f069c7f5b5c650abeb4ad833e8e9d231446003,1,1,-0.0,1.0,0,0,1,0,2,pt
5d478d308d0d21eada8df1e94a52090b96c6e803,1,1,-0.0,1.0,0,0,1,0,2,pt
2f2cd008ddc80fd0e8587961c5ee8dc5494e1c84,1,1,-0.0,1.0,1,0,0,0,2,pt
4f30075d3e3f3b038ec8c8b952c0122d7fbc2830,1,1,-0.0,1.0,0,0,0,1,2,pt
5a09fba424f27621b468a4f149e91745dc2ddcc0,1,1,-0.0,1.0,1,0,0,0,2,pt
7171b312d7cdcf58e0f1b8b120f3c73db7861be6,1,1,-0.0,1.0,0,1,0,0,2,pt
3ebab59482e794bb4095e8179e1d2d7ad3fdc9d8,1,1,-0.0,1.0,1,0,0,0,2,pt
5ff8d9fa6e733b7c566393fa826a01d2c111dd9e,1,1,-0.0,1.0,0,0,0,1,2,pt
c2fe5b23b4ffa1cacf00bf3483d9ebec810d190b,1,1,-0.0,1.0,1,0,0,0,2,pt
e09467b1eedc01cebe75a8d173ab5a60fe895ceb,1,1,-0.0,1.0,0,1,0,0,2,pt
d09c392f89642fd120bbbb7243bdc848ac10560c,1,1,-0.0,1.0,0,0,0,1,2,pt
ea53d53bcc0b3c99cf7be6e93960b89e282f14b1,1,1,-0.0,1.0,1,0,0,0,2,pt
028eb741682a8f4ba5af33dba802832de3f496f4,1,1,-0.0,1.0,0,1,0,0,2,pt
003d7bef44ed49efd2847f0771c3cbb3a2d7428a,1,1,-0.0,1.0,0,0,1,0,2,pt
d4d6669ce71d67b87841102be9bdd0086a72d895,1,1,-0.0,1.0,1,0,0,0,2,pt
2a625689b654c7063a07010731cc7d2c90abe029,1,1,-0.0,1.0,1,0,0,0,2,pt
ecb2427af3dd93e65304b2e412646696b3235f59,1,1,-0.0,1.0,0,0,1,0,2,pt
15d8f8b555b3dbd8403f9d5f7d2cc143233420d3,1,1,-0.0,1.0,0,1,0,0,2,pt
dd6b997bd4698f94672b07ee225102ea0b81c007,1,1,-0.0,1.0,0,0,0,1,2,pt
9542c65472fb3c1d724e354f66ea914eec926796,1,1,-0.0,1.0,0,1,0,0,2,pt
3e743dc33e3688203f79a1beb5ffcbf711c12410,1,1,-0.0,1.0,0,0,0,1,2,pt
dc0d87d25fbeca45c644614ecff5c2efdb9c8607,1,1,-0.0,1.0,0,1,0,0,2,pt
eba79fe320177440b4a0b8bb553a4bf57dd3d765,1,1,-0.0,1.0,0,1,0,0,2,pt
20fe230ae857941b597ee38be444f4c24f1f3572,1,1,-0.0,1.0,0,0,0,1,2,pt
ce7f18d85be8057f5960a92ee8ad7350fb72a821,1,1,-0.0,1.0,0,0,1,0,2,pt
e51984f4005f05ac174630ac9b89a5741d045e58,1,1,-0.0,1.0,1,0,0,0,2,pt
1345051df4ad8fbccff652eb11c2ee025f01cf18,1,1,-0.0,1.0,0,0,0,1,2,pt
4b9795e22522e4d88b4e9f69d07cbf41ce30c45b,1,1,-0.0,1.0,0,0,1,0,2,pt
32d56915c778c831481508e790cda4ee43882150,1,1,,,0,0,0,0,2,pt
e37a01a57f5a011555c7607e530918418e1b2246,1,1,-0.0,1.0,0,0,1,0,2,pt
a7538ee609b5ced00abb1f00dbde9ceaf4d8ed90,1,1,-0.0,1.0,0,0,0,1,2,pt
c2298a5d055ef17876be1339bfa22f864b571b59,1,1,-0.0,1.0,1,0,0,0,2,pt
5ed34f73c3a5384ffefa7a057a82dfb901e6e467,1,1,-0.0,1.0,0,0,0,1,2,pt
0ee9020aea26306d8c302d8e1e4261d8b45450f5,1,1,-0.0,1.0,1,0,0,0,2,pt
f0745b33e3bf04826115fa0339665f1f3a3b22f8,1,1,-0.0,1.0,0,0,0,1,2,pt
d28a16b9e20ef43ce7612404c4abac7a8d19ae06,1,1,-0.0,1.0,0,0,0,1,2,pt
7391c13c928eabb84f9240e7bc14f1ad0bd0836b,1,1,-0.0,1.0,0,0,1,0,2,pt
79e2a49e3e4367476284e7d20ea060c0ba0c0b60,1,1,-0.0,1.0,0,1,0,0,2,pt
7b07faa122fcc89abdfb76f158385fb8c00518d7,1,1,,,0,0,0,0,2,pt
fc0c6dde6f2bc0d3a8339cb17eaa84541446a63b,1,1,-0.0,1.0,0,0,1,0,2,pt
61197256e83d1b97b276499df34f2668f96a7028,1,1,-0.0,1.0,0,1,0,0,2,pt
594163f42d3a27ca6ff82b824cdd0782899497cb,1,1,-0.0,1.0,0,0,1,0,2,pt
fa74011a5f99b19383822bf8673c54d32f0c346a,1,1,-0.0,1.0,0,1,0,0,2,pt
916485dd808e4e64e5a839fbb03727cb4ee2fec9,1,1,-0.0,1.0,0,1,0,0,2,pt
a37cef543db7c781ebbba71b15261eb379dc4d9c,1,1,-0.0,1.0,0,1,0,0,2,pt
d7e08fbdbb6c291fc90fb464adde4d959d101f72,1,1,-0.0,1.0,0,1,0,0,2,pt
9cfcb038fee8414ce23c7bacd5903fe12b0e8e59,1,1,-0.0,1.0,0,0,0,1,2,pt
baa3398cddb90ee3d8acd26c24e06b3f8e042a88,1,1,-0.0,1.0,0,0,0,1,2,pt
16f862a79edada02836655306ac83d5a8d598d7a,1,1,-0.0,1.0,0,0,0,1,2,pt
4bad3c31844647ac3ead5d9240051bb953cb7f86,1,1,-0.0,1.0,1,0,0,0,2,pt
f2f7da39dee3b0a2b23469f9f517efe6853b0538,1,1,-0.0,1.0,1,0,0,0,2,pt
9c9c102b5edfd4b1eecb24a4f242307ef15bc1fc,1,1,-0.0,1.0,1,0,0,0,2,pt
dffffb6ba1870af3ed9e8d53c3a4338472842d15,1,1,-0.0,1.0,0,0,1,0,2,pt
01dd690189cd54290fb4e69372d49ea1c481f4ce,1,1,-0.0,1.0,0,0,1,0,2,pt
eaf69e0fdbe39726d6d2f1e6b2f00e49cfb318b4,1,1,-0.0,1.0,1,0,0,0,2,pt
2f275d854431d3cc189ddbf17480da5423cee90b,1,1,-0.0,1.0,1,0,0,0,2,pt
04c979ec697180997b669c1da6750bc94469146b,1,1,-0.0,1.0,0,1,0,0,2,pt
5e45a178e9be20b778b8018c1e79c8b35b07bc5e,1,1,-0.0,1.0,0,0,1,0,2,pt
89024252efa769cfee38d2524a56ccf71c477bae,1,1,-0.0,1.0,0,0,0,1,2,pt
28fa4bb56937a3b3939806406f6f84f860d9f999,1,1,-0.0,1.0,1,0,0,0,2,pt
dc58dab1b5c6a39948fbe4d01e9ba06d5f50f880,1,1,-0.0,1.0,0,1,0,0,2,pt
c6e362ace53b53c0c83440edf1daa4382f4cdbbd,1,1,-0.0,1.0,0,1,0,0,2,pt
1cfd7dd4ee695c8d29b4e9f1dc91995991b929af,1,1,-0.0,1.0,0,0,1,0,2,pt
778a5b4e60eda43c0de4580677e0bd0da80c639d,1,1,-0.0,1.0,0,0,0,1,2,pt
27d822cbdad4d3893d10c18ff9d8c391db75bd45,1,1,-0.0,1.0,1,0,0,0,2,pt
783559d9896dfc48ccbcc1a9f905b86aa101a2f5,1,1,-0.0,1.0,1,0,0,0,2,pt
1a368824a621364bfbf389276f468dddc159155d,1,1,-0.0,1.0,0,0,0,1,2,pt
06fdb3e1ee62c33beacbe5b960a6a1844d776018,1,1,-0.0,1.0,0,1,0,0,2,pt
42494ce9c8665434e4c9aedd018ce91ea709018a,1,1,-0.0,1.0,0,0,1,0,2,pt
3300d23d10ecd0ad9928974bb626b86530a7f091,1,1,-0.0,1.0,0,0,0,1,2,pt
2fb62a45ac1c453f7e073ac55586286abb6f5b41,1,1,-0.0,1.0,0,1,0,0,2,pt
9e62d2d1a408f3b52f057589d8dec843765bc61e,1,1,-0.0,1.0,0,1,0,0,2,pt
09b648ad44920da6ecc556637be0b417e2357b5e,1,1,-0.0,1.0,0,1,0,0,2,pt
b0fd102f19dc5889f4046b04a66a3b476224fbd5,1,1,-0.0,1.0,0,0,1,0,2,pt
5a5b4ddff97241daf1423befd45bdea71f629906,1,1,-0.0,1.0,0,0,0,1,2,pt
63db3910c257efb9c2bcec96600f052eba5c9b7e,1,1,-0.0,1.0,0,1,0,0,2,pt
2e764e7b4e12e45379ffea3f6c6c70ef88f2ea54,1,1,-0.0,1.0,0,0,0,1,2,pt
af6665ada63540b55b5b656b7779bdeb76ff673c,1,1,-0.0,1.0,0,1,0,0,2,pt
a9bfc2a9f6111d94c5dce385b67b0925ae06ee14,1,1,-0.0,1.0,0,1,0,0,2,pt
56b3f63fa8748b21e1fc39ef7273cc0815452c30,1,1,-0.0,1.0,0,1,0,0,2,pt
33a73ff4d34d9b9ca781ea70c645238b0898c696,1,1,-0.0,1.0,0,1,0,0,2,pt
2dd9bfdc1822e89079259af251160cef70d099c0,1,1,-0.0,1.0,0,0,0,1,2,pt
c8392577451993e82cb81a54789f45e8ad1e9d3e,1,1,-0.0,1.0,0,0,1,0,2,pt
c29da83692207f9622b4f0c4e3e447bea4dd7b0d,1,1,-0.0,1.0,0,0,0,1,2,pt
208c38bca56e4e0d50f4aafb596f24d359317124,1,1,-0.0,1.0,0,0,0,1,2,pt
4a3e2a87e1abc84b44b1e156effc083400e1c091,1,1,-0.0,1.0,0,1,0,0,2,pt
a9556e8f1e3204c685abcd8248c810834057708d,1,1,-0.0,1.0,0,0,1,0,2,pt
29a9f1366311c56cc64e562ddaa0d63f881638c1,1,1,-0.0,1.0,0,1,0,0,2,pt
95b9966aa4a1d9704cd0325ed59bf3d1d3267680,1,1,-0.0,1.0,0,1,0,0,2,pt
df08d9b78a82e170b4987f7ab78f982468882a72,1,1,-0.0,1.0,1,0,0,0,2,pt
9998831a2ada7e8b2f063d1ec71175800339667c,1,1,-0.0,1.0,0,0,1,0,2,pt
7ea848537f3b58e974cbdb4a09edfb1cb546d1a9,1,1,-0.0,1.0,0,0,0,1,2,pt
5dedd09041048df7b7b8f36a2b09aa3e2a958c2e,1,1,-0.0,1.0,0,0,0,1,2,pt
369cad933f6f51b78b4fea4f1f20cbdee3acac33,1,1,-0.0,1.0,0,1,0,0,2,pt
4b958ac6bf8b3750327bf4ed2cb7205ae616e5d0,1,1,-0.0,1.0,0,0,1,0,2,pt
ca83d6b2478a39e090ff32397d5951ac52bee832,1,1,-0.0,1.0,0,0,0,1,2,pt
fca749f691a37e7e78daeaa16ac569365190ebd0,1,1,-0.0,1.0,0,0,0,1,2,pt
d64650de0d393a0ad6c6b3be1b037731ba84add3,1,1,-0.0,1.0,0,1,0,0,2,pt
05adacb8a9fbe81cacb2ead40b27f8905e148639,1,1,-0.0,1.0,0,0,0,1,2,pt
ec0494a86da304f0565a760c82e4a3cad3bfb72a,1,1,-0.0,1.0,1,0,0,0,2,pt
dab09c868d293a38b49abe4bc22f13c693abde2a,1,1,-0.0,1.0,1,0,0,0,2,pt
c5246447f10b4a29aff755e6d2ee24034361e67e,1,1,-0.0,1.0,0,0,1,0,2,pt
4107f283a4839072897ad0355f87a2c9927af36d,1,1,-0.0,1.0,0,1,0,0,2,pt
eced81367fd8eb908a29f6cf5a8b997095b7b189,1,1,-0.0,1.0,0,1,0,0,2,pt
024a0df84e3efa8b05c0a071cd69b18a57b2c5f2,1,1,-0.0,1.0,0,0,1,0,2,pt
679acb2df8fa7f0ef5515be22fa222b091461d30,1,1,-0.0,1.0,0,0,0,1,2,pt
489431de7056e19a8d30f91be240366f0c19bae0,1,1,-0.0,1.0,0,0,0,1,2,pt
5854cf9f4e8a313e4aa7b6fa991dfa4c609225b0,1,1,-0.0,1.0,0,0,1,0,2,pt
d0ee0973da3f44d38078a5d30e3a023c180e0fc3,1,1,-0.0,1.0,0,1,0,0,2,pt
5563c5da46e2b00616d4c99b5dd0f77cc403ab75,1,1,-0.0,1.0,1,0,0,0,2,pt
304cd59d0069dc1729dd014b7b227ff1ec93ea08,1,1,-0.0,1.0,0,0,0,1,2,pt
6b82181402a92b41a39b208eabd13069c0b66c80,1,1,-0.0,1.0,0,1,0,0,2,pt
53d8b8376bd01bbb043512e54c637a707a3a9775,1,1,-0.0,1.0,0,1,0,0,2,pt
9200499d09eda04575757898957da379194fc614,1,1,-0.0,1.0,1,0,0,0,2,pt
9646e46866881310def4460c6816bc28a86bb349,1,1,-0.0,1.0,1,0,0,0,2,pt
49c63e2aa6506ff1b2cc5bede2d3b5434e61d195,1,1,-0.0,1.0,0,1,0,0,2,pt
1279fe2bdd40ed0b1b56506fc541698668b7d534,1,1,,,0,0,0,0,2,pt
0c5d2ad266f74c144aa31222b621969b5f60455f,1,1,-0.0,1.0,0,1,0,0,2,pt
7ccbffede2b995db4292a7c56cc11730c87ddde0,1,1,-0.0,1.0,0,1,0,0,2,pt
395adfe4cc171a2dcbd0744fde02aeac04e204ec,1,1,-0.0,1.0,0,1,0,0,2,pt
f2d81e75f59293b066e869914f6fec5bdcf6f71c,1,1,-0.0,1.0,0,0,1,0,2,pt
24403d25d7df1775fbc98ab24ea3d2a009bce733,1,1,-0.0,1.0,0,1,0,0,2,pt
3ccba6cb66761d5f36002f945ddb6e7ff9669989,1,1,-0.0,1.0,0,0,1,0,2,pt
b839fa77fe8300f85184c6ae117d3b379067649e,1,1,-0.0,1.0,0,1,0,0,2,pt
b2e54231d50a0cdf86b582a45a8b12ec67a87a41,1,1,-0.0,1.0,1,0,0,0,2,pt
3fec74b6be449562e19c567fa9b98a117b9f6ef7,1,1,-0.0,1.0,0,1,0,0,2,pt
4840c4faf8d7f93ad1e7ca8b75e8ed08e4abf52f,1,1,-0.0,1.0,0,1,0,0,2,pt
7f3f8db7790ca1fb9d5e7252405dc9f8fa6f9d59,1,1,-0.0,1.0,1,0,0,0,2,pt
cbe3933f2e984138236b77c53a97ab60f9e621a7,1,1,-0.0,1.0,0,0,0,1,2,pt
8a38539a494a3c3cefa0f9aa326c6d4c544aa0d2,1,1,-0.0,1.0,1,0,0,0,2,pt
a198572bc58599536a5e13a3c453b7ecea20c43d,1,1,-0.0,1.0,0,0,0,1,2,pt
b1bfc486a91ac287ba5a2935533be770fa3987d2,1,1,-0.0,1.0,0,1,0,0,2,pt
8df3ed6a511e9e376917da151a34285573c19ef1,1,1,-0.0,1.0,0,0,1,0,2,pt
3123a6b49283adef455df853e7c9f7a1fe336ce3,1,1,-0.0,1.0,1,0,0,0,2,pt
64b95a46492f59f1ff85c840b50a8f2ee4408788,1,1,,,0,0,0,0,2,pt
63fab6cd9634e84dd8d0dd219a8271dffe8dca5b,1,1,,,0,0,0,0,2,pt
062310676ddd677d80a94dabf95a6893e297046d,1,1,-0.0,1.0,0,0,0,1,2,pt
fa91c2925155fe1ce77146b1923d4cc5c8e4875b,1,1,,,0,0,0,0,2,pt
ee6434696770cdfbcbb5006d62755e68fb8a88bc,1,1,-0.0,1.0,1,0,0,0,2,pt
1e7f0c33b99ab7580fb6ca3baf8b1fca1cb2b65c,1,1,-0.0,1.0,0,0,0,1,2,pt
5d567f3954303dc8f8e2edb2a2981a0113d11b2c,1,1,-0.0,1.0,0,0,1,0,2,pt
76d4bcb6f7d8f38206cd36923e994fdc4bdb5ad8,1,1,,,0,0,0,0,2,pt
9f9a4a24b3c14752320cdf10403e5d01ef6f903b,1,1,-0.0,1.0,0,0,1,0,2,pt
44898a1a342e6aecdfc017e8613ab02ffdad0936,1,1,-0.0,1.0,1,0,0,0,2,pt
dc0c7028309091f800f42bf83125257d8a088d4f,1,1,,,0,0,0,0,2,pt
3c318b42a32888a84d07af8e79639d85a65deaab,1,1,,,0,0,0,0,2,pt
be8c8ea6f7b0c081148bc5e844366870e01406b3,1,1,,,0,0,0,0,2,pt
2aba4740fa1c7af4ebaa56734bbd277509aaaffe,1,1,,,0,0,0,0,2,pt
25e8519e620ed71fd7a20483ed232c774527db68,1,1,-0.0,1.0,0,1,0,0,2,pt
833989f229bd3a1da2f46513ab13e24b84a2fdc2,1,1,-0.0,1.0,0,0,0,1,2,pt
e7c8fb23fa9b66e2a2dad1dc465e3d4b014d241b,1,1,,,0,0,0,0,2,pt
0cc593399b1d1c4963353ccaad7ccb8ece881101,1,1,-0.0,1.0,0,0,0,1,2,pt
f095bc07f86f0598215bf4efd128521bacb70920,1,1,-0.0,1.0,1,0,0,0,2,pt
47f179e2c44f9cdaf468b8449ec00545a03d1037,1,1,-0.0,1.0,0,0,0,1,2,pt
1a935ce4bad8e85dc32fb0b68d9f27c28addb033,1,1,-0.0,1.0,1,0,0,0,2,pt
2e18424defd526579c96d999cf45480cd7baff92,1,1,-0.0,1.0,1,0,0,0,2,pt
05656c492849b15b07ea1f0e9ef3b6ccf2992568,1,1,-0.0,1.0,1,0,0,0,2,pt
922abf7c7905cba33a0b80b3061d9f188325f77b,1,1,-0.0,1.0,0,0,0,1,2,pt
aea196fd7c408bacf1fa1fa7e76e29e28bf9032f,1,1,-0.0,1.0,1,0,0,0,2,pt
135c0283171be641874ef137c7bfa6d85a560906,1,1,-0.0,1.0,1,0,0,0,2,pt
dae26361635682f95fc955aaf4a24d94b349c865,1,1,-0.0,1.0,1,0,0,0,2,pt
897e29df93d579357b0d7b1595d3abbc5b039238,1,1,-0.0,1.0,1,0,0,0,2,pt
e86025efd172d882303c0f471a95202121a820df,1,1,-0.0,1.0,0,0,0,1,2,pt
11c450ae1748d4c5c4d952b7711b962693931ce6,1,1,-0.0,1.0,1,0,0,0,2,pt
c89760e8d1e978e5143f99783a27daa652173821,1,1,-0.0,1.0,0,1,0,0,2,pt
0d4af22001e85718d31c97dbc56df16d41abd425,1,1,-0.0,1.0,0,0,1,0,2,pt
a4c26d63316a01dacc762079fd141e1a85d7c813,1,1,-0.0,1.0,0,0,0,1,2,pt
d9f3ce48b7ac96dc869367a13c28a0cdc72693a9,1,1,-0.0,1.0,1,0,0,0,2,pt
e5690192d84e9599fd10478497377c57749f2c1f,1,1,,,0,0,0,0,2,pt
443f72039c692deff179c5c913d0deecdfc00e20,1,1,-0.0,1.0,1,0,0,0,2,pt
37465e6585b6e0007d0f7249c77707afc477f9a0,1,1,-0.0,1.0,0,0,0,1,2,pt
aacc8fca5730c3658a2ed86c3954e79184a032b8,1,1,-0.0,1.0,1,0,0,0,2,pt
85563e8b712b3559ca4a6ce12cb2fd6357404d74,1,1,-0.0,1.0,0,0,0,1,2,pt
2bbfd79a01717d3e6291a80e4ff373354cf85356,1,1,-0.0,1.0,0,1,0,0,2,pt
434b4cdad4dcd69a1f14df418b6f35f08c51bf0a,1,1,-0.0,1.0,0,1,0,0,2,pt
0945ce18ffbd667e7a720d52c625ddaff7eb0f34,1,1,-0.0,1.0,0,0,0,1,2,pt
51946a82ad37149ce398d2d08a2c7d2b3a8e7640,1,1,-0.0,1.0,1,0,0,0,2,pt
c5c520860d3345498cd50ec04f41fd3efe9786b5,1,1,-0.0,1.0,0,0,1,0,2,pt
2012d949e7928f4dc5812f30c3b8c7132f140b1d,1,1,,,0,0,0,0,2,pt
9208884c83b48b842c69a6d08cf782ce40cfd80e,1,1,-0.0,1.0,0,1,0,0,2,pt
d64b7183d657be542a6023aa86ee612a86a511e3,1,1,-0.0,1.0,1,0,0,0,2,pt
c1822c336c9af688d1864011ff3bb618ec056ce4,1,1,-0.0,1.0,0,0,1,0,2,pt
c5dd81d36bdb67f8c7cee82d21797d8a2d4ac999,1,1,-0.0,1.0,0,0,1,0,2,pt
dad6d71064e2b6f6c523e0ab34ea5a23c6f1f8d6,1,1,-0.0,1.0,0,1,0,0,2,pt
3c1e68c63a1459302855c2034c2048af59d87b06,1,1,-0.0,1.0,0,0,0,1,2,pt
f3d1125351e84d39d4ba468ff8be33168c4d960c,1,1,-0.0,1.0,0,1,0,0,2,pt
6058fcb12a78b6d3ea3273b051569eed342594a2,1,1,-0.0,1.0,0,0,1,0,2,pt
12d9d2d56fd0c52c5fb0233a1a60b4b1b5ff0b21,1,1,-0.0,1.0,0,0,1,0,2,pt
